Core, 0
Cumulative Cycles, 51996689            
Cumulative Instructions, 99999999            
Cumulative IPC, 1.92320
Periodic Cycles, 51996689            
Periodic Instructions, 99999999            
Periodic IPC, 1.92320

ST_OP_INV_count,             0
ST_OP_INV_pct,        0.000
ST_OP_INV_total_count,             0
ST_OP_INV_total_pct,        0.000

ST_OP_NOP_count,       9321448
ST_OP_NOP_pct,        3.687
ST_OP_NOP_total_count,       9321448
ST_OP_NOP_total_pct,        3.687

ST_OP_CF_count,      37104342
ST_OP_CF_pct,       14.677
ST_OP_CF_total_count,      37104342
ST_OP_CF_total_pct,       14.677

ST_OP_MOV_count,      25613216
ST_OP_MOV_pct,       10.131
ST_OP_MOV_total_count,      25613216
ST_OP_MOV_total_pct,       10.131

ST_OP_CMOV_count,        318796
ST_OP_CMOV_pct,        0.126
ST_OP_CMOV_total_count,        318796
ST_OP_CMOV_total_pct,        0.126

ST_OP_LDA_count,       9133883
ST_OP_LDA_pct,        3.613
ST_OP_LDA_total_count,       9133883
ST_OP_LDA_total_pct,        3.613

ST_OP_ILD_count,      61941819
ST_OP_ILD_pct,       24.501
ST_OP_ILD_total_count,      61941819
ST_OP_ILD_total_pct,       24.501

ST_OP_IST_count,      25941369
ST_OP_IST_pct,       10.261
ST_OP_IST_total_count,      25941369
ST_OP_IST_total_pct,       10.261

ST_OP_IADD_count,      42371016
ST_OP_IADD_pct,       16.760
ST_OP_IADD_total_count,      42371016
ST_OP_IADD_total_pct,       16.760

ST_OP_IMUL_count,         37479
ST_OP_IMUL_pct,        0.015
ST_OP_IMUL_total_count,         37479
ST_OP_IMUL_total_pct,        0.015

ST_OP_IDIV_count,          6134
ST_OP_IDIV_pct,        0.002
ST_OP_IDIV_total_count,          6134
ST_OP_IDIV_total_pct,        0.002

ST_OP_ICMP_count,      16834444
ST_OP_ICMP_pct,        6.659
ST_OP_ICMP_total_count,      16834444
ST_OP_ICMP_total_pct,        6.659

ST_OP_LOGIC_count,      18236084
ST_OP_LOGIC_pct,        7.213
ST_OP_LOGIC_total_count,      18236084
ST_OP_LOGIC_total_pct,        7.213

ST_OP_SHIFT_count,       4874103
ST_OP_SHIFT_pct,        1.928
ST_OP_SHIFT_total_count,       4874103
ST_OP_SHIFT_total_pct,        1.928

ST_OP_FLD_count,        431623
ST_OP_FLD_pct,        0.171
ST_OP_FLD_total_count,        431623
ST_OP_FLD_total_pct,        0.171

ST_OP_FST_count,        477743
ST_OP_FST_pct,        0.189
ST_OP_FST_total_count,        477743
ST_OP_FST_total_pct,        0.189

ST_OP_FCVT_count,         57990
ST_OP_FCVT_pct,        0.023
ST_OP_FCVT_total_count,         57990
ST_OP_FCVT_total_pct,        0.023

ST_OP_FADD_count,         40192
ST_OP_FADD_pct,        0.016
ST_OP_FADD_total_count,         40192
ST_OP_FADD_total_pct,        0.016

ST_OP_FMUL_count,         17439
ST_OP_FMUL_pct,        0.007
ST_OP_FMUL_total_count,         17439
ST_OP_FMUL_total_pct,        0.007

ST_OP_FMA_count,             0
ST_OP_FMA_pct,        0.000
ST_OP_FMA_total_count,             0
ST_OP_FMA_total_pct,        0.000

ST_OP_FDIV_count,          5940
ST_OP_FDIV_pct,        0.002
ST_OP_FDIV_total_count,          5940
ST_OP_FDIV_total_pct,        0.002

ST_OP_FCMP_count,         40431
ST_OP_FCMP_pct,        0.016
ST_OP_FCMP_total_count,         40431
ST_OP_FCMP_total_pct,        0.016

ST_OP_FCMOV_count,             0
ST_OP_FCMOV_pct,        0.000
ST_OP_FCMOV_total_count,             0
ST_OP_FCMOV_total_pct,        0.000

ST_OP_GATHER_count,             0
ST_OP_GATHER_pct,        0.000
ST_OP_GATHER_total_count,             0
ST_OP_GATHER_total_pct,        0.000

ST_OP_SCATTER_count,             0
ST_OP_SCATTER_pct,        0.000
ST_OP_SCATTER_total_count,             0
ST_OP_SCATTER_total_pct,        0.000

ST_OP_PIPELINED_FAST_count,          1947
ST_OP_PIPELINED_FAST_pct,        0.001
ST_OP_PIPELINED_FAST_total_count,          1947
ST_OP_PIPELINED_FAST_total_pct,        0.001

ST_OP_PIPELINED_MEDIUM_count,             0
ST_OP_PIPELINED_MEDIUM_pct,        0.000
ST_OP_PIPELINED_MEDIUM_total_count,             0
ST_OP_PIPELINED_MEDIUM_total_pct,        0.000

ST_OP_PIPELINED_SLOW_count,             0
ST_OP_PIPELINED_SLOW_pct,        0.000
ST_OP_PIPELINED_SLOW_total_count,             0
ST_OP_PIPELINED_SLOW_total_pct,        0.000

ST_OP_NOTPIPELINED_MEDIUM_count,          1311
ST_OP_NOTPIPELINED_MEDIUM_pct,        0.001
ST_OP_NOTPIPELINED_MEDIUM_total_count,          1311
ST_OP_NOTPIPELINED_MEDIUM_total_pct,        0.001

ST_OP_NOTPIPELINED_SLOW_count,          1217
ST_OP_NOTPIPELINED_SLOW_pct,        0.000
ST_OP_NOTPIPELINED_SLOW_total_count,          1217
ST_OP_NOTPIPELINED_SLOW_total_pct,        0.000

ST_OP_NOTPIPELINED_VERY_SLOW_count,          1021
ST_OP_NOTPIPELINED_VERY_SLOW_pct,        0.000
ST_OP_NOTPIPELINED_VERY_SLOW_total_count,          1021
ST_OP_NOTPIPELINED_VERY_SLOW_total_pct,        0.000
ST_OP_NOTPIPELINED_VERY_SLOW_sum_count,     252810987
ST_OP_NOTPIPELINED_VERY_SLOW_sum_pct,      100.000
ST_OP_NOTPIPELINED_VERY_SLOW_sum_total_count,     252810987
ST_OP_NOTPIPELINED_VERY_SLOW_sum_total_pct,      100.000
ST_OP_NOTPIPELINED_VERY_SLOW_mean,         6.26
ST_OP_NOTPIPELINED_VERY_SLOW_stddev,         3.24
ST_OP_NOTPIPELINED_VERY_SLOW_total_mean,         6.26
ST_OP_NOTPIPELINED_VERY_SLOW_total_stddev,         3.24

ST_NOT_CF_count,     215706645
ST_NOT_CF_pct,       85.323
ST_NOT_CF_total_count,     215706645
ST_NOT_CF_total_pct,       85.323

ST_CF_BR_count,       1943799
ST_CF_BR_pct,        0.769
ST_CF_BR_total_count,       1943799
ST_CF_BR_total_pct,        0.769

ST_CF_CBR_count,      26719654
ST_CF_CBR_pct,       10.569
ST_CF_CBR_total_count,      26719654
ST_CF_CBR_total_pct,       10.569

ST_CF_CALL_count,       2492375
ST_CF_CALL_pct,        0.986
ST_CF_CALL_total_count,       2492375
ST_CF_CALL_total_pct,        0.986

ST_CF_IBR_count,        717181
ST_CF_IBR_pct,        0.284
ST_CF_IBR_total_count,        717181
ST_CF_IBR_total_pct,        0.284

ST_CF_ICALL_count,       1396578
ST_CF_ICALL_pct,        0.552
ST_CF_ICALL_total_count,       1396578
ST_CF_ICALL_total_pct,        0.552

ST_CF_ICO_count,             0
ST_CF_ICO_pct,        0.000
ST_CF_ICO_total_count,             0
ST_CF_ICO_total_pct,        0.000

ST_CF_RET_count,       3833107
ST_CF_RET_pct,        1.516
ST_CF_RET_total_count,       3833107
ST_CF_RET_total_pct,        1.516

ST_CF_SYS_count,          1648
ST_CF_SYS_pct,        0.001
ST_CF_SYS_total_count,          1648
ST_CF_SYS_total_pct,        0.001
ST_CF_SYS_sum_count,     252810987
ST_CF_SYS_sum_pct,      100.000
ST_CF_SYS_sum_total_count,     252810987
ST_CF_SYS_sum_total_pct,      100.000
ST_CF_SYS_mean,         0.39
ST_CF_SYS_stddev,         1.08
ST_CF_SYS_total_mean,         0.39
ST_CF_SYS_total_stddev,         1.08

ST_BAR_NONE_count,     252807101
ST_BAR_NONE_pct,       99.998
ST_BAR_NONE_total_count,     252807101
ST_BAR_NONE_total_pct,       99.998

ST_BAR_FETCH_count,          3886
ST_BAR_FETCH_pct,        0.002
ST_BAR_FETCH_total_count,          3886
ST_BAR_FETCH_total_pct,        0.002

ST_BAR_ISSUE_count,             0
ST_BAR_ISSUE_pct,        0.000
ST_BAR_ISSUE_total_count,             0
ST_BAR_ISSUE_total_pct,        0.000

ST_BAR_BOTH_count,             0
ST_BAR_BOTH_pct,        0.000
ST_BAR_BOTH_total_count,             0
ST_BAR_BOTH_total_pct,        0.000
ST_BAR_BOTH_sum_count,     252810987
ST_BAR_BOTH_sum_pct,      100.000
ST_BAR_BOTH_sum_total_count,     252810987
ST_BAR_BOTH_sum_total_pct,      100.000
ST_BAR_BOTH_mean,         0.00
ST_BAR_BOTH_stddev,         0.00
ST_BAR_BOTH_total_mean,         0.00
ST_BAR_BOTH_total_stddev,         0.00

ST_NOT_MEM_count,     164018433
ST_NOT_MEM_pct,       64.878
ST_NOT_MEM_total_count,     164018433
ST_NOT_MEM_total_pct,       64.878

ST_MEM_LD_count,      62373442
ST_MEM_LD_pct,       24.672
ST_MEM_LD_total_count,      62373442
ST_MEM_LD_total_pct,       24.672

ST_MEM_ST_count,      26419112
ST_MEM_ST_pct,       10.450
ST_MEM_ST_total_count,      26419112
ST_MEM_ST_total_pct,       10.450

ST_MEM_PF_count,             0
ST_MEM_PF_pct,        0.000
ST_MEM_PF_total_count,             0
ST_MEM_PF_total_pct,        0.000

ST_MEM_WH_count,             0
ST_MEM_WH_pct,        0.000
ST_MEM_WH_total_count,             0
ST_MEM_WH_total_pct,        0.000

ST_MEM_EVICT_count,             0
ST_MEM_EVICT_pct,        0.000
ST_MEM_EVICT_total_count,             0
ST_MEM_EVICT_total_pct,        0.000
