Core, 0
Cumulative Cycles, 109300549           
Cumulative Instructions, 99999999            
Cumulative IPC, 0.91491
Periodic Cycles, 109300549           
Periodic Instructions, 99999999            
Periodic IPC, 0.91491

ICACHE_MISS_count,        138069
ICACHE_MISS_pct,        1.924
ICACHE_MISS_total_count,        138069
ICACHE_MISS_total_pct,        1.924

ICACHE_HIT_count,       7039802
ICACHE_HIT_pct,       98.076
ICACHE_HIT_total_count,       7039802
ICACHE_HIT_total_pct,       98.076
ICACHE_HIT_sum_count,       7177871
ICACHE_HIT_sum_pct,      100.000
ICACHE_HIT_sum_total_count,       7177871
ICACHE_HIT_sum_total_pct,      100.000
ICACHE_HIT_mean,         0.98
ICACHE_HIT_stddev,         0.97
ICACHE_HIT_total_mean,         0.98
ICACHE_HIT_total_stddev,         0.97

ICACHE_MISS_ONPATH_count,        121156
ICACHE_MISS_ONPATH_pct,       87.750
ICACHE_MISS_ONPATH_total_count,        121156
ICACHE_MISS_ONPATH_total_pct,       87.750

ICACHE_MISS_OFFPATH_count,         16913
ICACHE_MISS_OFFPATH_pct,       12.250
ICACHE_MISS_OFFPATH_total_count,         16913
ICACHE_MISS_OFFPATH_total_pct,       12.250
ICACHE_MISS_OFFPATH_sum_count,        138069
ICACHE_MISS_OFFPATH_sum_pct,      100.000
ICACHE_MISS_OFFPATH_sum_total_count,        138069
ICACHE_MISS_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_OFFPATH_mean,         0.12
ICACHE_MISS_OFFPATH_stddev,         0.31
ICACHE_MISS_OFFPATH_total_mean,         0.12
ICACHE_MISS_OFFPATH_total_stddev,         0.31

ICACHE_MISS_NOT_PREFETCHED_count,          2090
ICACHE_MISS_NOT_PREFETCHED_pct,        1.519
ICACHE_MISS_NOT_PREFETCHED_total_count,          2090
ICACHE_MISS_NOT_PREFETCHED_total_pct,        1.519

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_pct,        0.000

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_count,         22316
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_pct,       16.221
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_count,         22316
