Core, 0
Cumulative Cycles, 58509865            
Cumulative Instructions, 99999999            
Cumulative IPC, 1.70911
Periodic Cycles, 58509865            
Periodic Instructions, 99999999            
Periodic IPC, 1.70911

BTB_ON_PATH_MISS_count,       4346148
BTB_ON_PATH_MISS_pct,       22.141
BTB_ON_PATH_MISS_total_count,       4346148
BTB_ON_PATH_MISS_total_pct,       22.141

BTB_ON_PATH_HIT_count,      15283311
BTB_ON_PATH_HIT_pct,       77.859
BTB_ON_PATH_HIT_total_count,      15283311
BTB_ON_PATH_HIT_total_pct,       77.859
BTB_ON_PATH_HIT_sum_count,      19629459
BTB_ON_PATH_HIT_sum_pct,      100.000
BTB_ON_PATH_HIT_sum_total_count,      19629459
BTB_ON_PATH_HIT_sum_total_pct,      100.000
BTB_ON_PATH_HIT_mean,         0.78
BTB_ON_PATH_HIT_stddev,         0.71
BTB_ON_PATH_HIT_total_mean,         0.78
BTB_ON_PATH_HIT_total_stddev,         0.71

BTB_OFF_PATH_MISS_count,      13093401
BTB_OFF_PATH_MISS_pct,       26.528
BTB_OFF_PATH_MISS_total_count,      13093401
BTB_OFF_PATH_MISS_total_pct,       26.528

BTB_OFF_PATH_HIT_count,      36263534
BTB_OFF_PATH_HIT_pct,       73.472
BTB_OFF_PATH_HIT_total_count,      36263534
BTB_OFF_PATH_HIT_total_pct,       73.472
BTB_OFF_PATH_HIT_sum_count,      49356935
BTB_OFF_PATH_HIT_sum_pct,      100.000
BTB_OFF_PATH_HIT_sum_total_count,      49356935
BTB_OFF_PATH_HIT_sum_total_pct,      100.000
BTB_OFF_PATH_HIT_mean,         0.73
BTB_OFF_PATH_HIT_stddev,         0.67
BTB_OFF_PATH_HIT_total_mean,         0.73
BTB_OFF_PATH_HIT_total_stddev,         0.67

BTB_ON_PATH_WRITE_count,       1681425
BTB_ON_PATH_WRITE_pct,       89.245
BTB_ON_PATH_WRITE_total_count,       1681425
BTB_ON_PATH_WRITE_total_pct,       89.245

BTB_OFF_PATH_WRITE_count,        202630
BTB_OFF_PATH_WRITE_pct,       10.755
BTB_OFF_PATH_WRITE_total_count,        202630
BTB_OFF_PATH_WRITE_total_pct,       10.755
BTB_OFF_PATH_WRITE_sum_count,       1884055
BTB_OFF_PATH_WRITE_sum_pct,      100.000
BTB_OFF_PATH_WRITE_sum_total_count,       1884055
BTB_OFF_PATH_WRITE_sum_total_pct,      100.000
BTB_OFF_PATH_WRITE_mean,         0.11
BTB_OFF_PATH_WRITE_stddev,         0.29
BTB_OFF_PATH_WRITE_total_mean,         0.11
BTB_OFF_PATH_WRITE_total_stddev,         0.29

BP_ON_PATH_CORRECT_count,      18758599
BP_ON_PATH_CORRECT_pct,       95.564
BP_ON_PATH_CORRECT_total_count,      18758599
BP_ON_PATH_CORRECT_total_pct,       95.564

BP_ON_PATH_MISPREDICT_count,        691086
BP_ON_PATH_MISPREDICT_pct,        3.521
BP_ON_PATH_MISPREDICT_total_count,        691086
BP_ON_PATH_MISPREDICT_total_pct,        3.521

BP_ON_PATH_MISFETCH_count,        179774
BP_ON_PATH_MISFETCH_pct,        0.916
BP_ON_PATH_MISFETCH_total_count,        179774
BP_ON_PATH_MISFETCH_total_pct,        0.916
BP_ON_PATH_MISFETCH_sum_count,      19629459
BP_ON_PATH_MISFETCH_sum_pct,      100.000
BP_ON_PATH_MISFETCH_sum_total_count,      19629459
BP_ON_PATH_MISFETCH_sum_total_pct,      100.000
BP_ON_PATH_MISFETCH_mean,         0.05
BP_ON_PATH_MISFETCH_stddev,         0.26
BP_ON_PATH_MISFETCH_total_mean,         0.05
BP_ON_PATH_MISFETCH_total_stddev,         0.26

BP_OFF_PATH_CORRECT_count,      44040662
BP_OFF_PATH_CORRECT_pct,       89.229
BP_OFF_PATH_CORRECT_total_count,      44040662
BP_OFF_PATH_CORRECT_total_pct,       89.229

BP_OFF_PATH_MISPREDICT_count,       2304650
BP_OFF_PATH_MISPREDICT_pct,        4.669
BP_OFF_PATH_MISPREDICT_total_count,       2304650
BP_OFF_PATH_MISPREDICT_total_pct,        4.669

BP_OFF_PATH_MISFETCH_count,       3011623
