Core, 0
Cumulative Cycles, 55269127            
Cumulative Instructions, 99999996            
Cumulative IPC, 1.80933
Periodic Cycles, 55269127            
Periodic Instructions, 99999996            
Periodic IPC, 1.80933

ICACHE_MISS_count,        302621
ICACHE_MISS_pct,        4.370
ICACHE_MISS_total_count,        302621
ICACHE_MISS_total_pct,        4.370

ICACHE_HIT_count,       6622462
ICACHE_HIT_pct,       95.630
ICACHE_HIT_total_count,       6622462
ICACHE_HIT_total_pct,       95.630
ICACHE_HIT_sum_count,       6925083
ICACHE_HIT_sum_pct,      100.000
ICACHE_HIT_sum_total_count,       6925083
ICACHE_HIT_sum_total_pct,      100.000
ICACHE_HIT_mean,         0.96
ICACHE_HIT_stddev,         0.94
ICACHE_HIT_total_mean,         0.96
ICACHE_HIT_total_stddev,         0.94

ICACHE_MISS_ONPATH_count,        228715
ICACHE_MISS_ONPATH_pct,       75.578
ICACHE_MISS_ONPATH_total_count,        228715
ICACHE_MISS_ONPATH_total_pct,       75.578

ICACHE_MISS_OFFPATH_count,         73906
ICACHE_MISS_OFFPATH_pct,       24.422
ICACHE_MISS_OFFPATH_total_count,         73906
ICACHE_MISS_OFFPATH_total_pct,       24.422
ICACHE_MISS_OFFPATH_sum_count,        302621
ICACHE_MISS_OFFPATH_sum_pct,      100.000
ICACHE_MISS_OFFPATH_sum_total_count,        302621
ICACHE_MISS_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_OFFPATH_mean,         0.24
ICACHE_MISS_OFFPATH_stddev,         0.39
ICACHE_MISS_OFFPATH_total_mean,         0.24
ICACHE_MISS_OFFPATH_total_stddev,         0.39

ICACHE_MISS_NOT_PREFETCHED_count,          7572
ICACHE_MISS_NOT_PREFETCHED_pct,        2.524
ICACHE_MISS_NOT_PREFETCHED_total_count,          7572
ICACHE_MISS_NOT_PREFETCHED_total_pct,        2.524

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_pct,        0.000

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_count,         85700
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_pct,       28.568
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_count,         85700
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_pct,       28.568

ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_count,        206714
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_pct,       68.908
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_count,        206714
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_pct,       68.908
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_count,        299986
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_count,        299986
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_mean,         3.61
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_stddev,         3.03
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_mean,         3.61
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_stddev,         3.03

ICACHE_HIT_ONPATH_count,       4083122
ICACHE_HIT_ONPATH_pct,       61.656
ICACHE_HIT_ONPATH_total_count,       4083122
ICACHE_HIT_ONPATH_total_pct,       61.656

ICACHE_HIT_OFFPATH_count,       2539340
ICACHE_HIT_OFFPATH_pct,       38.344
ICACHE_HIT_OFFPATH_total_count,       2539340
ICACHE_HIT_OFFPATH_total_pct,       38.344
ICACHE_HIT_OFFPATH_sum_count,       6622462
ICACHE_HIT_OFFPATH_sum_pct,      100.000
ICACHE_HIT_OFFPATH_sum_total_count,       6622462
ICACHE_HIT_OFFPATH_sum_total_pct,      100.000
ICACHE_HIT_OFFPATH_mean,         0.38
ICACHE_HIT_OFFPATH_stddev,         0.45
ICACHE_HIT_OFFPATH_total_mean,         0.38
ICACHE_HIT_OFFPATH_total_stddev,         0.45

ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_pct,         -nan

ICACHE_HIT_ONPATH_SAT_BY_ONPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_total_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_mean,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_stddev,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_mean,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_stddev,         -nan

ICACHE_HIT_OFFPATH_SAT_BY_OFFPATH_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_OFFPATH_pct,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_OFFPATH_total_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_OFFPATH_total_pct,         -nan

ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_pct,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_total_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_total_pct,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_sum_count,             0
