Core, 0
CORE_CUM_STREAM_LENGTH_20_total_count,         80087
CORE_CUM_STREAM_LENGTH_20_total_pct,       34.405

CORE_CUM_STREAM_LENGTH_30_count,          9138
CORE_CUM_STREAM_LENGTH_30_pct,        5.433
CORE_CUM_STREAM_LENGTH_30_total_count,         11981
CORE_CUM_STREAM_LENGTH_30_total_pct,        5.147

CORE_CUM_STREAM_LENGTH_40_count,          2838
CORE_CUM_STREAM_LENGTH_40_pct,        1.687
CORE_CUM_STREAM_LENGTH_40_total_count,          4981
CORE_CUM_STREAM_LENGTH_40_total_pct,        2.140

CORE_CUM_STREAM_LENGTH_50_count,          1472
CORE_CUM_STREAM_LENGTH_50_pct,        0.875
CORE_CUM_STREAM_LENGTH_50_total_count,          2797
CORE_CUM_STREAM_LENGTH_50_total_pct,        1.202

CORE_CUM_STREAM_LENGTH_60_count,           376
CORE_CUM_STREAM_LENGTH_60_pct,        0.224
CORE_CUM_STREAM_LENGTH_60_total_count,          1413
CORE_CUM_STREAM_LENGTH_60_total_pct,        0.607

CORE_CUM_STREAM_LENGTH_70_count,           515
CORE_CUM_STREAM_LENGTH_70_pct,        0.306
CORE_CUM_STREAM_LENGTH_70_total_count,          1561
CORE_CUM_STREAM_LENGTH_70_total_pct,        0.671

CORE_CUM_STREAM_LENGTH_80_count,           433
CORE_CUM_STREAM_LENGTH_80_pct,        0.257
CORE_CUM_STREAM_LENGTH_80_total_count,          6334
CORE_CUM_STREAM_LENGTH_80_total_pct,        2.721

CORE_CUM_STREAM_LENGTH_90_count,           380
CORE_CUM_STREAM_LENGTH_90_pct,        0.226
CORE_CUM_STREAM_LENGTH_90_total_count,          1992
CORE_CUM_STREAM_LENGTH_90_total_pct,        0.856

CORE_CUM_STREAM_LENGTH_100_P_count,          1041
CORE_CUM_STREAM_LENGTH_100_P_pct,        0.619
CORE_CUM_STREAM_LENGTH_100_P_total_count,         14594
CORE_CUM_STREAM_LENGTH_100_P_total_pct,        6.270
CORE_CUM_STREAM_LENGTH_100_P_sum_count,        168183
CORE_CUM_STREAM_LENGTH_100_P_sum_pct,      100.000
CORE_CUM_STREAM_LENGTH_100_P_sum_total_count,        232774
CORE_CUM_STREAM_LENGTH_100_P_sum_total_pct,      100.000
CORE_CUM_STREAM_LENGTH_100_P_mean,         1.64
CORE_CUM_STREAM_LENGTH_100_P_stddev,         1.16
CORE_CUM_STREAM_LENGTH_100_P_total_mean,         2.39
CORE_CUM_STREAM_LENGTH_100_P_total_stddev,         2.53

CORE_STREAM_TRAIN_HITS_0_count,          9676
CORE_STREAM_TRAIN_HITS_0_pct,       98.204
CORE_STREAM_TRAIN_HITS_0_total_count,         11900
CORE_STREAM_TRAIN_HITS_0_total_pct,       95.513

CORE_STREAM_TRAIN_HITS_10_count,           158
CORE_STREAM_TRAIN_HITS_10_pct,        1.604
CORE_STREAM_TRAIN_HITS_10_total_count,           321
CORE_STREAM_TRAIN_HITS_10_total_pct,        2.576

CORE_STREAM_TRAIN_HITS_20_count,            14
CORE_STREAM_TRAIN_HITS_20_pct,        0.142
CORE_STREAM_TRAIN_HITS_20_total_count,            60
CORE_STREAM_TRAIN_HITS_20_total_pct,        0.482

CORE_STREAM_TRAIN_HITS_30_count,             4
CORE_STREAM_TRAIN_HITS_30_pct,        0.041
CORE_STREAM_TRAIN_HITS_30_total_count,            25
CORE_STREAM_TRAIN_HITS_30_total_pct,        0.201

CORE_STREAM_TRAIN_HITS_40_count,             0
CORE_STREAM_TRAIN_HITS_40_pct,        0.000
CORE_STREAM_TRAIN_HITS_40_total_count,            11
CORE_STREAM_TRAIN_HITS_40_total_pct,        0.088

CORE_STREAM_TRAIN_HITS_50_count,             1
CORE_STREAM_TRAIN_HITS_50_pct,        0.010
CORE_STREAM_TRAIN_HITS_50_total_count,            20
CORE_STREAM_TRAIN_HITS_50_total_pct,        0.161

CORE_STREAM_TRAIN_HITS_60_count,             0
CORE_STREAM_TRAIN_HITS_60_pct,        0.000
CORE_STREAM_TRAIN_HITS_60_total_count,            72
CORE_STREAM_TRAIN_HITS_60_total_pct,        0.578

CORE_STREAM_TRAIN_HITS_70_count,             0
CORE_STREAM_TRAIN_HITS_70_pct,        0.000
CORE_STREAM_TRAIN_HITS_70_total_count,             9
CORE_STREAM_TRAIN_HITS_70_total_pct,        0.072

CORE_STREAM_TRAIN_HITS_80_count,             0
CORE_STREAM_TRAIN_HITS_80_pct,        0.000
CORE_STREAM_TRAIN_HITS_80_total_count,             3
CORE_STREAM_TRAIN_HITS_80_total_pct,        0.024

CORE_STREAM_TRAIN_HITS_90_count,             0
CORE_STREAM_TRAIN_HITS_90_pct,        0.000
CORE_STREAM_TRAIN_HITS_90_total_count,             2
CORE_STREAM_TRAIN_HITS_90_total_pct,        0.016

CORE_STREAM_TRAIN_HITS_100_P_count,             0
CORE_STREAM_TRAIN_HITS_100_P_pct,        0.000
CORE_STREAM_TRAIN_HITS_100_P_total_count,            36
CORE_STREAM_TRAIN_HITS_100_P_total_pct,        0.289
CORE_STREAM_TRAIN_HITS_100_P_sum_count,          9853
CORE_STREAM_TRAIN_HITS_100_P_sum_pct,      100.000
CORE_STREAM_TRAIN_HITS_100_P_sum_total_count,         12459
CORE_STREAM_TRAIN_HITS_100_P_sum_total_pct,      100.000
CORE_STREAM_TRAIN_HITS_100_P_mean,         0.02
CORE_STREAM_TRAIN_HITS_100_P_stddev,         0.16
CORE_STREAM_TRAIN_HITS_100_P_total_mean,         0.12
CORE_STREAM_TRAIN_HITS_100_P_total_stddev,         0.80

CORE_CUM_STREAM_TRAIN_HITS_0_count,         52159
CORE_CUM_STREAM_TRAIN_HITS_0_pct,       95.652
CORE_CUM_STREAM_TRAIN_HITS_0_total_count,         64499
CORE_CUM_STREAM_TRAIN_HITS_0_total_pct,       72.790

CORE_CUM_STREAM_TRAIN_HITS_10_count,          1856
CORE_CUM_STREAM_TRAIN_HITS_10_pct,        3.404
