Core, 0
Cumulative Cycles, 208575              
Cumulative Instructions, 96744               
Cumulative IPC, 0.46383
Periodic Cycles, 208575              
Periodic Instructions, 96744               
Periodic IPC, 0.46383

ICACHE_MISS_count,          1855
ICACHE_MISS_pct,       11.569
ICACHE_MISS_total_count,          1855
ICACHE_MISS_total_pct,       11.569

ICACHE_HIT_count,         14179
ICACHE_HIT_pct,       88.431
ICACHE_HIT_total_count,         14179
ICACHE_HIT_total_pct,       88.431
ICACHE_HIT_sum_count,         16034
ICACHE_HIT_sum_pct,      100.000
ICACHE_HIT_sum_total_count,         16034
ICACHE_HIT_sum_total_pct,      100.000
ICACHE_HIT_mean,         0.88
ICACHE_HIT_stddev,         0.84
ICACHE_HIT_total_mean,         0.88
ICACHE_HIT_total_stddev,         0.84

ICACHE_MISS_ONPATH_count,          1066
ICACHE_MISS_ONPATH_pct,       57.466
ICACHE_MISS_ONPATH_total_count,          1066
ICACHE_MISS_ONPATH_total_pct,       57.466

ICACHE_MISS_OFFPATH_count,           789
ICACHE_MISS_OFFPATH_pct,       42.534
ICACHE_MISS_OFFPATH_total_count,           789
ICACHE_MISS_OFFPATH_total_pct,       42.534
ICACHE_MISS_OFFPATH_sum_count,          1855
ICACHE_MISS_OFFPATH_sum_pct,      100.000
ICACHE_MISS_OFFPATH_sum_total_count,          1855
ICACHE_MISS_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_OFFPATH_mean,         0.43
ICACHE_MISS_OFFPATH_stddev,         0.47
ICACHE_MISS_OFFPATH_total_mean,         0.43
ICACHE_MISS_OFFPATH_total_stddev,         0.47

ICACHE_MISS_NOT_PREFETCHED_count,           217
ICACHE_MISS_NOT_PREFETCHED_pct,       12.428
ICACHE_MISS_NOT_PREFETCHED_total_count,           217
ICACHE_MISS_NOT_PREFETCHED_total_pct,       12.428

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_pct,        0.000

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_count,           725
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_pct,       41.523
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_count,           725
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_pct,       41.523

ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_count,           804
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_pct,       46.048
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_count,           804
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_pct,       46.048
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_count,          1746
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_count,          1746
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_mean,         3.09
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_stddev,         2.19
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_mean,         3.09
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_stddev,         2.19

ICACHE_HIT_ONPATH_count,          6400
ICACHE_HIT_ONPATH_pct,       45.137
ICACHE_HIT_ONPATH_total_count,          6400
ICACHE_HIT_ONPATH_total_pct,       45.137

ICACHE_HIT_OFFPATH_count,          7779
ICACHE_HIT_OFFPATH_pct,       54.863
ICACHE_HIT_OFFPATH_total_count,          7779
ICACHE_HIT_OFFPATH_total_pct,       54.863
ICACHE_HIT_OFFPATH_sum_count,         14179
ICACHE_HIT_OFFPATH_sum_pct,      100.000
ICACHE_HIT_OFFPATH_sum_total_count,         14179
ICACHE_HIT_OFFPATH_sum_total_pct,      100.000
ICACHE_HIT_OFFPATH_mean,         0.55
ICACHE_HIT_OFFPATH_stddev,         0.53
ICACHE_HIT_OFFPATH_total_mean,         0.55
ICACHE_HIT_OFFPATH_total_stddev,         0.53

ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_pct,         -nan

ICACHE_HIT_ONPATH_SAT_BY_ONPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_total_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_mean,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_stddev,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_mean,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_stddev,         -nan

ICACHE_HIT_OFFPATH_SAT_BY_OFFPATH_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_OFFPATH_pct,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_OFFPATH_total_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_OFFPATH_total_pct,         -nan

ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_pct,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_total_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_total_pct,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_sum_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_sum_pct,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_sum_total_count,             0
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_sum_total_pct,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_mean,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_stddev,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_total_mean,         -nan
ICACHE_HIT_OFFPATH_SAT_BY_ONPATH_total_stddev,         -nan

ICACHE_HIT_BY_FDIP_ONPATH_count,             0
ICACHE_HIT_BY_FDIP_ONPATH_pct,         -nan
ICACHE_HIT_BY_FDIP_ONPATH_total_count,             0
ICACHE_HIT_BY_FDIP_ONPATH_total_pct,         -nan

ICACHE_HIT_BY_FDIP_OFFPATH_count,             0
ICACHE_HIT_BY_FDIP_OFFPATH_pct,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_total_count,             0
ICACHE_HIT_BY_FDIP_OFFPATH_total_pct,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_sum_count,             0
ICACHE_HIT_BY_FDIP_OFFPATH_sum_pct,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_sum_total_count,             0
ICACHE_HIT_BY_FDIP_OFFPATH_sum_total_pct,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_mean,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_stddev,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_total_mean,         -nan
ICACHE_HIT_BY_FDIP_OFFPATH_total_stddev,         -nan

ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_count,           674
ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_pct,       44.168
ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_total_count,           674
ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_total_pct,       44.168

ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_count,           852
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_pct,       55.832
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_total_count,           852
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_total_pct,       55.832
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_sum_count,          1526
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_sum_pct,      100.000
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_sum_total_count,          1526
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_mean,         0.56
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_stddev,         0.53
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_total_mean,         0.56
ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_total_stddev,         0.53

ICACHE_HIT_ONPATH_BY_FDIP_count,             0
ICACHE_HIT_ONPATH_BY_FDIP_pct,        0.000
ICACHE_HIT_ONPATH_BY_FDIP_total_count,             0
ICACHE_HIT_ONPATH_BY_FDIP_total_pct,        0.000

ICACHE_HIT_OFFPATH_BY_FDIP_count,             0
ICACHE_HIT_OFFPATH_BY_FDIP_pct,        0.000
ICACHE_HIT_OFFPATH_BY_FDIP_total_count,             0
ICACHE_HIT_OFFPATH_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_count,           847
ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_pct,       45.734
ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_total_count,           847
ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_total_pct,       45.734

ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_count,           679
ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_pct,       36.663
ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_total_count,           679
ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_total_pct,       36.663

ICACHE_MISS_TOO_EARLY_ONPATH_count,             0
ICACHE_MISS_TOO_EARLY_ONPATH_pct,        0.000
ICACHE_MISS_TOO_EARLY_ONPATH_total_count,             0
ICACHE_MISS_TOO_EARLY_ONPATH_total_pct,        0.000

ICACHE_MISS_TOO_EARLY_OFFPATH_count,             0
ICACHE_MISS_TOO_EARLY_OFFPATH_pct,        0.000
ICACHE_MISS_TOO_EARLY_OFFPATH_total_count,             0
ICACHE_MISS_TOO_EARLY_OFFPATH_total_pct,        0.000

ICACHE_MISS_NOT_PREFETCHED_ONPATH_count,           217
ICACHE_MISS_NOT_PREFETCHED_ONPATH_pct,       11.717
ICACHE_MISS_NOT_PREFETCHED_ONPATH_total_count,           217
ICACHE_MISS_NOT_PREFETCHED_ONPATH_total_pct,       11.717

ICACHE_MISS_NOT_PREFETCHED_OFFPATH_count,           109
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_pct,        5.886
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_total_count,           109
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_total_pct,        5.886
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_sum_count,          1852
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_sum_pct,      100.000
ICACHE_MISS_NOT_PREFETCHED_OFFPATH_sum_total_count,          1852
